Image	Object ID	Name	Class	Parent	ROI	Centroid X µm	Centroid Y µm	Detection probability	Nucleus: Area µm^2	Nucleus: Length µm	Nucleus: Circularity	Nucleus: Solidity	Nucleus: Max diameter µm	Nucleus: Min diameter µm	Cell: Area µm^2	Cell: Length µm	Cell: Circularity	Cell: Solidity	Cell: Max diameter µm	Cell: Min diameter µm	Nucleus/Cell area ratio	Hematoxylin: Nucleus: Mean	Hematoxylin: Nucleus: Median	Hematoxylin: Nucleus: Min	Hematoxylin: Nucleus: Max	Hematoxylin: Nucleus: Std.Dev.	Hematoxylin: Cytoplasm: Mean	Hematoxylin: Cytoplasm: Median	Hematoxylin: Cytoplasm: Min	Hematoxylin: Cytoplasm: Max	Hematoxylin: Cytoplasm: Std.Dev.	Hematoxylin: Membrane: Mean	Hematoxylin: Membrane: Median	Hematoxylin: Membrane: Min	Hematoxylin: Membrane: Max	Hematoxylin: Membrane: Std.Dev.	Hematoxylin: Cell: Mean	Hematoxylin: Cell: Median	Hematoxylin: Cell: Min	Hematoxylin: Cell: Max	Hematoxylin: Cell: Std.Dev.	Eosin: Nucleus: Mean	Eosin: Nucleus: Median	Eosin: Nucleus: Min	Eosin: Nucleus: Max	Eosin: Nucleus: Std.Dev.	Eosin: Cytoplasm: Mean	Eosin: Cytoplasm: Median	Eosin: Cytoplasm: Min	Eosin: Cytoplasm: Max	Eosin: Cytoplasm: Std.Dev.	Eosin: Membrane: Mean	Eosin: Membrane: Median	Eosin: Membrane: Min	Eosin: Membrane: Max	Eosin: Membrane: Std.Dev.	Eosin: Cell: Mean	Eosin: Cell: Median	Eosin: Cell: Min	Eosin: Cell: Max	Eosin: Cell: Std.Dev.
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	305d8d48-7bbf-4f89-8246-cb22c7a988ae	PathCellObject		PathAnnotationObject	Polygon	13298.5	9082.8	0.6235	6.5354	14.6119	0.3847	0.682	5.3058	2.5631	21.5539	18.9192	0.7567	1	7.9592	3.8435	0.3031	1.4876	1.442	0.8632	2.1667	0.3192	1.1085	1.0363	0.358	1.9251	0.461	0.9136	0.8679	0.358	1.8531	0.4036	1.2213	1.2113	0.358	2.1667	0.4576	0.2589	0.2576	0.1388	0.4054	0.057	0.2462	0.2371	-0.0152	0.6057	0.1253	0.2205	0.201	-0.0125	0.4879	0.1289	0.2499	0.2465	-0.0152	0.6057	0.1096
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	f25f5766-1ed3-4264-9d52-1ad3e1df4d15	PathCellObject		PathAnnotationObject	Polygon	13231.2	8950.5	0.622	6.5122	9.9079	0.8336	0.9919	3.9353	2.1361	14.769	14.7899	0.8485	1	5.9024	3.2038	0.4408	0.9598	0.9669	0.6556	1.1968	0.1477	0.6341	0.5802	0.3444	1.2093	0.2098	0.612	0.54	0.3444	1.2093	0.2591	0.7786	0.7621	0.3444	1.2093	0.2457	0.1527	0.1483	0.062	0.2576	0.0391	0.1656	0.1633	0.081	0.278	0.0463	0.1712	0.1693	0.093	0.278	0.0479	0.1598	0.1546	0.062	0.278	0.0437
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	8bd47cf5-cf67-4d1f-9320-e6d10d54b006	PathCellObject		PathAnnotationObject	Polygon	13239.5	8879.3	0.6163	12.4884	12.9701	0.9329	1	4.778	3.2426	28.0971	19.4545	0.9329	1	7.166	4.8636	0.4445	0.6747	0.6791	0.4833	0.8979	0.0892	0.4799	0.47	0.2749	0.8172	0.1023	0.4265	0.3944	0.2749	0.8172	0.1134	0.5673	0.5729	0.2749	0.8979	0.1369	0.3107	0.3145	0.1665	0.4858	0.0679	0.299	0.3167	0.0882	0.5202	0.1151	0.2704	0.2915	0.0882	0.4859	0.1153	0.3042	0.3153	0.0882	0.5202	0.0969
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	c76fd50c-b5a4-408d-9444-86a8a619ed67	PathCellObject		PathAnnotationObject	Polygon	13170.6	8934.5	0.6151	3.3077	6.6344	0.9443	1	2.3753	1.8131	7.4415	9.9515	0.9443	1	3.5638	2.7197	0.4444	0.7802	0.7924	0.4962	0.9876	0.1255	0.4704	0.4512	0.2916	0.7632	0.1	0.4212	0.4175	0.2916	0.5828	0.0702	0.6074	0.5637	0.2916	0.9876	0.1905	0.1415	0.1531	0.0007	0.2047	0.0441	0.126	0.1345	-0.009	0.2758	0.0532	0.1303	0.1305	0.042	0.2758	0.048	0.1328	0.1467	-0.009	0.2758	0.0498
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	37fa7c4f-9c9e-44ff-82e1-26f92333370c	PathCellObject		PathAnnotationObject	Polygon	13203.4	9049.2	0.6131	5.9022	8.7969	0.9585	1	3.0371	2.6006	13.2797	13.1949	0.9585	1	4.5546	3.901	0.4445	0.8365	0.8489	0.442	1.1875	0.165	0.7348	0.6359	0.2147	1.6914	0.3644	0.7381	0.5394	0.2147	1.6914	0.4486	0.7781	0.7956	0.2147	1.6914	0.3001	0.1641	0.1701	0.0821	0.2217	0.0342	0.1302	0.1086	0.0361	0.3149	0.0659	0.1356	0.1113	0.0361	0.3149	0.0823	0.1447	0.1449	0.0361	0.3149	0.0571
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	0fac155b-3fc4-4bbb-a6dc-68be96a1a06e	PathCellObject		PathAnnotationObject	Polygon	13337.5	8938.4	0.6118	9.5058	11.6536	0.8796	1	4.6529	2.7492	21.3878	17.48	0.8796	1	6.9786	4.1228	0.4445	0.9345	0.9257	0.4316	1.3905	0.2216	0.5494	0.5224	0.1404	1.0514	0.2554	0.4692	0.3357	0.1404	1.0514	0.2817	0.7218	0.7482	0.1404	1.3905	0.3076	0.2171	0.2271	0.0582	0.3293	0.052	0.1256	0.1207	0.0093	0.2914	0.0759	0.0983	0.0733	0.0093	0.2396	0.071	0.1666	0.1871	0.0093	0.3293	0.0804
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	7b935107-bafa-4593-9747-b35f5c94b1c6	PathCellObject		PathAnnotationObject	Polygon	13318.6	9086.1	0.6113	9.2395	11.4775	0.8814	0.9962	4.4932	2.7134	20.8688	17.1978	0.8867	1	6.7399	4.0726	0.4428	0.8034	0.8454	0.3302	1.0435	0.1711	0.5029	0.5173	0.2076	0.798	0.1382	0.4493	0.4741	0.2076	0.6832	0.1236	0.6341	0.6124	0.2076	1.0435	0.2139	0.1834	0.1839	0.087	0.2691	0.0373	0.1305	0.1303	0.0307	0.2537	0.0441	0.1288	0.1353	0.0434	0.2385	0.0439	0.1536	0.1514	0.0307	0.2691	0.0489
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	cab75155-dc81-4aa3-8e68-377e8047aa53	PathCellObject		PathAnnotationObject	Polygon	13283.8	9042	0.611	12.7574	14.0534	0.8117	0.9077	4.678	3.8045	31.6207	20.5017	0.9454	1	7.0155	5.7074	0.4034	0.7948	0.7811	0.4259	1.4151	0.1652	0.679	0.4912	0.164	2.1229	0.4901	0.6087	0.3647	0.164	2.1229	0.546	0.7262	0.6623	0.164	2.1229	0.3955	0.2651	0.2621	0.0774	0.4398	0.0604	0.2005	0.2115	0.0342	0.3971	0.07	0.1833	0.1745	0.0578	0.3971	0.0688	0.2269	0.2339	0.0342	0.4398	0.0735
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	2c95a09e-b324-4be2-9daf-8d1e3f43dc42	PathCellObject		PathAnnotationObject	Polygon	13128.8	8971.2	0.6107	16.9886	15.8733	0.8473	0.9954	6.254	3.4338	38.4026	23.7958	0.8523	1	9.3808	5.1502	0.4424	0.9225	0.9289	0.571	1.3911	0.1461	0.6757	0.5193	0.1799	1.7289	0.4169	0.6313	0.3803	0.1799	1.6373	0.4965	0.7852	0.8117	0.1799	1.7289	0.348	0.3919	0.398	0.1991	0.5805	0.0639	0.3177	0.3129	0.0911	0.583	0.1096	0.2716	0.2851	0.0911	0.5143	0.0942	0.3507	0.3608	0.0911	0.583	0.0993
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	d33bf3bd-6520-429c-bd88-8895eb2126fb	PathCellObject		PathAnnotationObject	Polygon	13131.8	8892.9	0.6065	11.5986	12.6496	0.9109	1	4.7719	3.1103	26.0961	18.9744	0.9109	1	7.1591	4.6649	0.4444	0.7805	0.7738	0.4925	1.142	0.1515	0.473	0.4614	0.2843	0.7273	0.0918	0.4198	0.4054	0.2843	0.6392	0.0832	0.6101	0.5709	0.2843	1.142	0.1957	0.3382	0.3354	0.2095	0.4518	0.0558	0.3294	0.3361	0.1661	0.4359	0.0542	0.3177	0.3313	0.1681	0.4359	0.0657	0.3333	0.336	0.1661	0.4518	0.055
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	c9c7d97d-457d-4912-aab3-85c43331fe90	PathCellObject		PathAnnotationObject	Polygon	13190.6	9001.1	0.6046	5.8928	8.7325	0.9711	1	2.9655	2.6177	13.2571	13.0978	0.9711	1	4.4482	3.9262	0.4445	0.7431	0.7373	0.4834	0.9271	0.1172	0.5074	0.4243	0.1866	1.283	0.2784	0.4697	0.3041	0.1866	1.283	0.3492	0.6153	0.6214	0.1866	1.283	0.249	0.2765	0.2819	0.1278	0.3911	0.06	0.1438	0.1312	0.0294	0.3273	0.073	0.1219	0.1092	0.0294	0.3085	0.0792	0.2046	0.2093	0.0294	0.3911	0.0944
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	cadfef2a-3c82-4506-947a-316f72bee8d4	PathCellObject		PathAnnotationObject	Polygon	13290.5	8979.6	0.6036	24.0272	18.5036	0.8819	0.9826	6.5303	5.4556	55.0094	27.6643	0.9032	1	9.7941	8.1827	0.4367	0.6731	0.6682	0.2053	1.2066	0.2046	0.5187	0.4733	0.2543	0.9011	0.1561	0.4908	0.4533	0.2543	0.8462	0.1432	0.5862	0.5604	0.2053	1.2066	0.1946	0.1872	0.1754	0.0606	0.4206	0.0672	0.1724	0.1728	0.054	0.3924	0.0547	0.1756	0.18	0.0726	0.2553	0.0466	0.1789	0.174	0.054	0.4206	0.0609
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	0608c64f-4ba0-4d13-9a89-eecbb2db66e2	PathCellObject		PathAnnotationObject	Polygon	13264.7	9047.8	0.6031	7.0392	10.4228	0.8143	0.9869	4.2041	2.2228	16.0521	15.5979	0.8291	1	6.3066	3.3362	0.4387	0.7514	0.7667	0.4022	1.0451	0.1513	0.4316	0.3956	0.209	0.7623	0.1373	0.3745	0.3347	0.209	0.6337	0.1256	0.5746	0.5668	0.209	1.0451	0.2144	0.2969	0.2946	0.1723	0.4768	0.0711	0.2205	0.1843	0.0782	0.4516	0.0989	0.2067	0.1696	0.0782	0.4516	0.1009	0.2547	0.2425	0.0782	0.4768	0.0954
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	458be4d7-882a-4e87-881e-00bf0fc198c6	PathCellObject		PathAnnotationObject	Polygon	13138	9063	0.6026	4.7915	8.6012	0.8139	0.9868	3.4934	1.8627	10.9219	12.8707	0.8285	1	5.239	2.794	0.4385	1.0265	1.0376	0.7026	1.2559	0.1507	0.7212	0.65	0.3678	1.3915	0.2576	0.6602	0.5227	0.3678	1.3915	0.2903	0.8589	0.8827	0.3678	1.3915	0.2639	0.3011	0.3034	0.1422	0.4408	0.0727	0.3064	0.3008	0.1598	0.4769	0.0848	0.3245	0.303	0.171	0.4769	0.0839	0.304	0.3014	0.1422	0.4769	0.0794
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	bb20891d-d378-4712-8e6d-ffb9b1884324	PathCellObject		PathAnnotationObject	Polygon	13163.6	9087.1	0.6016	7.8379	10.2665	0.9345	0.996	3.7021	2.7366	17.7087	15.3951	0.9389	1	5.5539	4.1061	0.4426	0.7588	0.7191	0.3752	1.2911	0.2184	0.395	0.3916	0.1775	0.7086	0.1179	0.3241	0.3152	0.1775	0.5567	0.0997	0.5567	0.5114	0.1775	1.2911	0.2482	0.3509	0.3602	0.1826	0.4972	0.0782	0.2619	0.2513	0.101	0.3921	0.0633	0.241	0.2315	0.101	0.3906	0.0663	0.3015	0.2951	0.101	0.4972	0.083
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	1e99eefe-cfdd-430a-a868-1521b6fc4500	PathCellObject		PathAnnotationObject	Polygon	13295	9059.6	0.5991	17.5481	15.6048	0.9056	0.9877	5.6543	3.8713	39.9762	23.374	0.9195	1	8.4805	5.807	0.439	1.6452	1.5765	0.9521	2.5976	0.3446	1.283	1.2512	0.2101	2.5807	0.6515	1.0914	0.9048	0.2101	2.4576	0.691	1.4426	1.4884	0.2101	2.5976	0.5673	0.4157	0.4083	0.2025	0.7375	0.0944	0.3187	0.2984	0.0585	0.7956	0.1593	0.3119	0.2718	0.0792	0.7424	0.167	0.3614	0.3763	0.0585	0.7956	0.1429
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	67d1f6c6-2942-4004-88a5-bf8acd728bf4	PathCellObject		PathAnnotationObject	Polygon	13249.5	8908.4	0.5954	7.1723	9.6689	0.9641	1	3.2624	2.8313	16.1367	14.5024	0.9642	1	4.8939	4.2468	0.4444	0.6713	0.6838	0.3389	0.9146	0.1412	0.4117	0.3846	0.1495	0.8158	0.1558	0.3787	0.3522	0.1495	0.8158	0.1734	0.528	0.5385	0.1495	0.9146	0.1974	0.1547	0.1574	0.0461	0.2497	0.0439	0.0979	0.1003	-0.0015	0.2345	0.0535	0.0975	0.1018	0.0124	0.2345	0.0562	0.1234	0.1245	-0.0015	0.2497	0.0569
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	18196470-a5b1-4f5e-8f79-578be057024f	PathCellObject		PathAnnotationObject	Polygon	13131.8	9093.1	0.5949	19.2258	15.9698	0.9473	0.9986	5.7095	4.1834	43.3147	23.9374	0.9499	1	8.5646	6.2722	0.4438	0.6951	0.7047	0.3877	1.4037	0.1366	0.6258	0.5188	0.1344	1.7606	0.3941	0.6655	0.4548	0.1344	1.7219	0.5047	0.6566	0.6211	0.1344	1.7606	0.3095	0.2312	0.2234	0.104	0.3889	0.0597	0.2028	0.197	0.0167	0.4814	0.1026	0.2064	0.1932	0.0247	0.4814	0.1254	0.2154	0.2109	0.0167	0.4814	0.0873
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	1bb4d6c1-ead9-47fd-acb2-98a464527cf2	PathCellObject		PathAnnotationObject	Polygon	13252.6	8891.2	0.5899	6.3674	9.5377	0.8796	0.956	3.2728	2.6294	14.986	14.2174	0.9317	1	4.9103	3.9447	0.4249	0.7845	0.7682	0.5647	1.0901	0.1211	0.6283	0.5021	0.1949	1.4681	0.3411	0.5509	0.3586	0.1949	1.4681	0.3907	0.695	0.6962	0.1949	1.4681	0.2806	0.2038	0.2101	0.128	0.2679	0.0335	0.1407	0.1456	0.0129	0.3078	0.0683	0.1251	0.1049	0.0129	0.3078	0.0839	0.1676	0.1774	0.0129	0.3078	0.0642
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	0e32c8f9-ee34-4048-a384-d851d97c6d5b	PathCellObject		PathAnnotationObject	Polygon	13303.4	9022.8	0.5896	16.4646	15.3777	0.8749	0.9915	6.0049	3.5344	37.3635	23.0319	0.8851	1	9.0067	5.3017	0.4407	1.0774	0.955	0.4452	1.9652	0.4205	0.6488	0.6233	0.2459	1.1781	0.2077	0.5749	0.541	0.2459	1.1431	0.2204	0.837	0.743	0.2459	1.9652	0.3834	0.3046	0.3143	0.0415	0.5269	0.0971	0.2247	0.2065	0.0169	0.8228	0.1047	0.2146	0.1902	0.0657	0.4548	0.1004	0.2598	0.2413	0.0169	0.8228	0.1089
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	3a4ca3f3-dd72-4780-b911-863beaa37a3e	PathCellObject		PathAnnotationObject	Polygon	13142.5	8949.5	0.5879	6.4026	10.9185	0.6749	0.8406	4.0709	2.5357	17.136	16.0219	0.8389	1	6.1064	3.803	0.3736	0.9388	0.9891	0.4478	1.2368	0.2213	0.6743	0.4883	0.1365	1.5428	0.4228	0.5692	0.3828	0.1365	1.4949	0.4359	0.7746	0.7182	0.1365	1.5428	0.3818	0.1845	0.1889	0.0695	0.2786	0.0504	0.1657	0.1632	0.0048	0.3566	0.0703	0.149	0.147	0.0048	0.3309	0.0758	0.1728	0.1781	0.0048	0.3566	0.064
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	09fcdb06-4e88-4456-aecc-19c43aefca01	PathCellObject		PathAnnotationObject	Polygon	13252.1	8988	0.5844	11.4925	12.3139	0.9524	1	4.3896	3.3277	25.8605	18.4712	0.9525	1	6.584	4.9919	0.4444	0.6981	0.6916	0.3662	1.0334	0.1683	0.4757	0.3907	0.1457	1.032	0.2548	0.4538	0.2705	0.1457	1.032	0.3032	0.5747	0.5953	0.1457	1.0334	0.2466	0.1964	0.1957	0.071	0.316	0.0625	0.1257	0.0978	0.0154	0.2752	0.0751	0.1134	0.0688	0.0154	0.2749	0.0823	0.1572	0.1572	0.0154	0.316	0.0781
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	47b0d1d4-c3e1-472c-b5b1-1881683fea43	PathCellObject		PathAnnotationObject	Polygon	13180.2	9078.5	0.5844	16.5666	14.758	0.9559	0.9975	5.0608	4.0564	37.3689	22.1299	0.9589	1	7.5917	6.0846	0.4433	0.697	0.6818	0.4643	1.1059	0.1469	0.4559	0.4192	0.1214	1.6577	0.2494	0.437	0.3408	0.1214	1.6577	0.3339	0.5634	0.5395	0.1214	1.6577	0.2417	0.1951	0.1933	0.0733	0.3004	0.0422	0.1228	0.1257	-0.0046	0.3251	0.0669	0.1233	0.1274	-0.0044	0.3251	0.072	0.155	0.1636	-0.0046	0.3251	0.0675
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	b38f1b8e-f5bd-4009-a98a-8a5375c7fc77	PathCellObject		PathAnnotationObject	Polygon	13155.9	9098.9	0.5832	10.6046	12.1145	0.908	0.9961	4.5829	3.0583	23.9555	18.1517	0.9136	1	6.8734	4.5872	0.4427	1.219	1.2408	0.4564	1.8799	0.3724	0.5053	0.4158	0.2754	1.2976	0.2183	0.4159	0.3717	0.2754	0.9449	0.1379	0.8202	0.6787	0.2754	1.8799	0.4621	0.3249	0.3167	0.1026	0.5163	0.1007	0.287	0.2964	0.1049	0.4548	0.0918	0.29	0.2961	0.142	0.4548	0.082	0.3038	0.2995	0.1026	0.5163	0.0975
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	6a482dd1-9067-4018-9b3d-c15b583b5c9d	PathCellObject		PathAnnotationObject	Polygon	13266.4	9070.9	0.5818	7.0361	10.0699	0.8719	0.9923	3.953	2.2912	15.9568	15.0968	0.8798	1	5.9294	3.4367	0.441	0.9437	0.9537	0.5238	1.3258	0.1894	0.6775	0.5188	0.2113	1.6341	0.3848	0.6309	0.4069	0.2113	1.6341	0.4643	0.7938	0.7742	0.2113	1.6341	0.341	0.2997	0.3212	0.0668	0.4254	0.0855	0.1691	0.1937	-0.0743	0.3509	0.1183	0.1557	0.1735	-0.0295	0.3322	0.1154	0.2262	0.2535	-0.0743	0.4254	0.1235
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	293f0b00-641f-49cf-8d71-cea52a788f08	PathCellObject		PathAnnotationObject	Polygon	13258.9	8891.8	0.5813	10.473	11.6948	0.9623	1	4.0241	3.374	23.565	17.5428	0.9622	1	6.0355	5.061	0.4444	0.8202	0.8321	0.4577	1.3729	0.1763	0.7288	0.6015	0.2484	1.7511	0.3968	0.7077	0.487	0.2484	1.7511	0.4544	0.7687	0.766	0.2484	1.7511	0.3227	0.1818	0.1868	0.0852	0.2608	0.0347	0.1474	0.1438	0.0442	0.3115	0.0596	0.1378	0.1313	0.0442	0.2859	0.0626	0.1624	0.168	0.0442	0.3115	0.053
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ded85798-e3a5-4724-b689-451ed0f20ded	PathCellObject		PathAnnotationObject	Polygon	13149.4	8994.2	0.5773	4.2734	7.4408	0.97	1	2.4809	2.2682	9.6152	11.1608	0.97	1	3.7203	3.4014	0.4445	0.6686	0.6936	0.3741	0.8745	0.1344	0.4919	0.389	0.1914	1.211	0.2523	0.4639	0.3511	0.1914	1.211	0.2919	0.5718	0.5513	0.1914	1.211	0.2249	0.202	0.2018	0.0947	0.3035	0.0528	0.1242	0.1207	0.0221	0.2205	0.046	0.11	0.1011	0.0221	0.2205	0.0508	0.1594	0.1578	0.0221	0.3035	0.0625
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	2633ce18-0672-428f-8b5e-12734d0629cc	PathCellObject		PathAnnotationObject	Polygon	13206.8	8898.3	0.5767	7.3244	10.8686	0.7792	0.995	4.5379	2.0837	16.566	16.295	0.784	1	6.8059	3.1251	0.4422	0.892	0.9108	0.4932	1.1486	0.1477	0.546	0.5601	0.226	0.9103	0.1408	0.5039	0.5186	0.2466	0.6877	0.1107	0.7012	0.6804	0.226	1.1486	0.2244	0.3635	0.3765	0.1296	0.509	0.0797	0.2809	0.2549	0.0565	0.5396	0.1345	0.2926	0.2876	0.0565	0.5075	0.1392	0.318	0.3405	0.0565	0.5396	0.1203
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	e689d85e-cd91-4939-a3d1-9969b49644d2	PathCellObject		PathAnnotationObject	Polygon	13255.1	8988.9	0.5756	9.1743	13.2455	0.6571	0.8278	4.7729	2.9953	24.9383	18.9725	0.8706	1	7.1588	4.4943	0.368	0.967	0.9178	0.6455	1.4659	0.1664	0.856	0.8923	0.2607	1.5104	0.3219	0.7795	0.7853	0.2607	1.4318	0.331	0.8971	0.9086	0.2607	1.5104	0.2798	0.2205	0.2206	0.1109	0.3308	0.0389	0.1704	0.1825	0.0306	0.3018	0.0698	0.1703	0.1859	0.0454	0.3018	0.0738	0.1889	0.2008	0.0306	0.3308	0.0649
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ee1ad5b8-364a-4c82-860f-4ca7b2d5e61e	PathCellObject		PathAnnotationObject	Polygon	13268.2	8947.3	0.5755	34.9807	22.5894	0.8614	0.9943	8.8453	5.2813	79.1608	33.8591	0.8677	1	13.2674	7.9227	0.4419	0.8235	0.8132	0.3685	1.2005	0.1702	0.6407	0.5631	0.1868	1.5569	0.2977	0.544	0.3981	0.1868	1.5569	0.3464	0.7215	0.7441	0.1868	1.5569	0.2655	0.1808	0.18	0.035	0.3966	0.0544	0.1685	0.1738	-0.0005	0.3114	0.0621	0.1558	0.1576	0.0389	0.2806	0.0638	0.1739	0.1769	-0.0005	0.3966	0.0591
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	9fd13888-7bec-4dc2-b5b3-525d0932cf38	PathCellObject		PathAnnotationObject	Polygon	13167.7	8917.5	0.5707	5.2938	10.5375	0.5991	0.7969	3.7357	2.5589	14.9443	15.0186	0.8326	1	5.6023	3.8372	0.3542	1.3836	1.4026	0.7708	1.7991	0.2523	1.12	0.9272	0.4499	2.0825	0.5106	1.0048	0.8337	0.4499	2.0825	0.5493	1.2162	1.2187	0.4499	2.0825	0.4522	0.2844	0.2853	0.1259	0.4218	0.0599	0.2107	0.214	0.0807	0.3331	0.0626	0.1778	0.1576	0.0929	0.3272	0.0598	0.2376	0.2385	0.0807	0.4218	0.071
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	4dc8f089-1661-4fe4-9fdc-055b61dc0b3e	PathCellObject		PathAnnotationObject	Polygon	13204	9006.7	0.5705	5.1123	8.6352	0.8616	0.9401	2.9522	2.5652	12.2378	12.7524	0.9456	1	4.4281	3.8482	0.4178	1.3765	1.396	1.1344	1.5862	0.1169	1.3175	1.3969	0.7023	1.7326	0.2783	1.248	1.3362	0.7023	1.7326	0.3208	1.3424	1.3969	0.7023	1.7326	0.2262	0.2526	0.2473	0.1559	0.3759	0.0496	0.2468	0.2358	0.1266	0.4166	0.0785	0.2483	0.2267	0.1267	0.4166	0.0851	0.2492	0.2406	0.1266	0.4166	0.0677
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	04d12657-bf67-42a5-aa72-47604ba50248	PathCellObject		PathAnnotationObject	Polygon	13184.5	9031.2	0.5704	6.2774	11.0713	0.6436	0.8288	4.0389	2.6734	17.042	15.6812	0.8709	1	6.0563	4.0099	0.3683	1.2334	1.2041	0.7861	1.7609	0.2491	1.0084	0.789	0.3547	1.9567	0.4994	0.8137	0.5939	0.3547	1.9567	0.4761	1.0926	1.0421	0.3547	1.9567	0.4368	0.2677	0.2778	0.0951	0.3696	0.0556	0.2281	0.2182	0.0252	0.3708	0.0719	0.2335	0.2205	0.0252	0.3708	0.0864	0.2429	0.2439	0.0252	0.3708	0.0689
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	ae624a8c-7f6a-4ec7-a27e-120b8c92c788	PathCellObject		PathAnnotationObject	Polygon	13300.6	8946.2	0.5669	42.9227	23.603	0.9682	0.9989	8.1123	7.0657	96.6697	35.3981	0.9695	1	12.1684	10.5973	0.444	0.6926	0.6755	0.4062	1.0508	0.1274	0.5937	0.5019	0.1171	1.8061	0.3368	0.635	0.4882	0.1173	1.7983	0.4362	0.6377	0.6188	0.1171	1.8061	0.2694	0.2425	0.2377	0.0859	0.4292	0.0581	0.1712	0.1776	-0.0026	0.3824	0.0723	0.1691	0.1671	0.0009	0.3657	0.0789	0.2029	0.2106	-0.0026	0.4292	0.0752
PiDGiN1_016_1_1_1_HE_Default setting_Herhaling 2_08072024.czi - Scene #1	3328c199-7025-4b65-bc53-e24818b81079	PathCellObject		PathAnnotationObject	Polygon	13322	9079.3	0.5664	7.6843	11.112	0.782	0.9261	4.2365	2.6348	18.6672	16.3878	0.8735	1	6.3529	3.9524	0.4115	1.0371	0.9412	0.5739	1.8156	0.2865	0.788	0.5321	0.2241	2.123	0.5723	0.6665	0.3868	0.2241	2.123	0.5817	0.8914	0.8127	0.2241	2.123	0.4902	0.2349	0.2477	0.0689	0.3247	0.0492	0.1686	0.1807	0.0082	0.4245	0.1032	0.1491	0.1487	0.0082	0.3902	0.103	0.1961	0.2109	0.0082	0.4245	0.091
